Epoch	AverageEpRet_extr	StdEpRet_extr	MaxEpRet_extr	MinEpRet_extr	EpRet_intr	EpLen	VVals_extr	VVals_intr	LossPi	LossV_extr	LossV_intr	LossRND	DeltaLossPi	DeltaLossV_extr	DeltaLossV_intr	TotalEnvInteracts	Entropy	KL	ClipFrac	StopIter	Time
10	-200.0	0.0	-200.0	-200.0	0.018717324	200.0	-52.381207	9.315422	1.6142924e-07	747.39667	27.854685	9.126639e-05	-0.0034379128	-168.95334	-0.62055284	44000	0.95468706	0.0041281395	0.037037037	79.0	24.6502685546875
11	-200.0	0.0	-200.0	-200.0	0.011282447	200.0	-56.083637	10.110684	-1.01824604e-07	635.7126	18.183508	5.519169e-05	-0.0048818015	-148.19342	-3.7108247	48000	0.94487554	0.013618226	0.036286287	79.0	27.09225606918335
12	-200.0	0.0	-200.0	-200.0	0.027914762	200.0	-59.614357	8.156831	6.45717e-08	537.61017	76.05303	0.00012432232	-0.0039583826	-129.32549	-14.558785	52000	0.9941557	0.012272433	0.083083086	79.0	29.50038456916809
13	-200.0	0.0	-200.0	-200.0	0.02062898	200.0	-62.974762	11.939889	1.2665987e-07	451.87344	30.8452	9.6186785e-05	-0.011883874	-112.23348	-0.015654286	56000	1.0073484	0.0067953183	0.10435435	79.0	31.60278081893921
14	-200.0	0.0	-200.0	-200.0	0.027748002	200.0	-66.16502	12.063289	-4.9670536e-08	377.33957	48.917118	0.00012235618	-0.0035645124	-96.810234	-3.0691433	60000	0.91684633	0.01652957	0.3586086	7.0	33.13808608055115
15	-200.0	0.0	-200.0	-200.0	0.030280901	200.0	-69.186264	13.805836	4.967054e-09	312.95914	87.30814	0.00013530726	-0.0012286777	-82.97489	-1.3886989	64000	0.81246954	0.0041167648	0.025275275	79.0	35.31936240196228
16	-200.0	0.0	-200.0	-200.0	0.028198568	200.0	-72.03879	14.977884	-9.437402e-08	257.68307	49.95918	0.00013953143	-0.004559526	-70.62171	-1.1344086	68000	0.744796	0.009063974	0.06256256	79.0	37.505370140075684
17	-200.0	0.0	-200.0	-200.0	0.045332063	200.0	-74.72335	16.03841	3.228585e-08	210.58455	146.43504	0.00018026379	-0.0029227606	-59.674316	-13.6395445	72000	0.74585867	0.006717719	0.037037034	79.0	39.690579891204834
18	-200.0	0.0	-200.0	-200.0	0.03559418	200.0	-77.24246	19.676207	-5.9604645e-08	170.70207	46.698364	0.00015502081	-0.0031411238	-50.021366	-0.0053646564	76000	0.72323185	0.0040381197	0.0467968	79.0	41.905813694000244
19	-200.0	0.0	-200.0	-200.0	0.029827973	200.0	-79.5973	19.608315	5.9604645e-08	137.20642	41.066875	0.00012348838	-0.0028291624	-41.579876	-3.420996	80000	0.7096998	0.005529354	0.056056056	79.0	44.05072593688965
20	-200.0	0.0	-200.0	-200.0	0.030872745	200.0	-81.7888	17.781145	-4.4703484e-08	109.31637	36.56067	0.0001391483	-0.0011825925	-34.26201	-0.22520845	84000	0.62407416	-0.0004274801	0.011261262	79.0	46.15588045120239
21	-200.0	0.0	-200.0	-200.0	0.014897046	200.0	-83.82136	17.311321	-2.9802322e-08	86.2754	37.090565	7.457402e-05	-0.0017227773	-27.962372	-19.256002	88000	0.64066344	0.003805489	0.027777776	79.0	48.31687808036804
22	-200.0	0.0	-200.0	-200.0	0.0138489595	200.0	-85.69692	12.99287	1.6887982e-07	67.432976	25.275114	6.6986344e-05	-0.0009795484	-22.597883	-7.4070206	92000	0.6214375	-0.0008722446	0.0005005005	79.0	50.456088066101074
23	-200.0	0.0	-200.0	-200.0	0.020575605	200.0	-87.419624	10.313995	0.0	52.17037	43.60252	9.538097e-05	-0.0020855044	-18.073458	-0.5272212	96000	0.5954403	0.0060234168	0.05255255	79.0	52.5747230052948
24	-200.0	0.0	-200.0	-200.0	0.030133456	200.0	-88.99402	11.025264	-2.2351742e-08	39.929317	51.42894	0.00011910605	-0.0059697703	-14.295544	-4.8573265	100000	0.5147884	0.015371441	0.18268268	30.0	54.442020416259766
25	-200.0	0.0	-200.0	-200.0	0.026179217	200.0	-90.4253	13.194715	-6.953875e-08	30.21665	19.120764	0.00011159643	-0.0032095083	-11.175923	-0.16951899	104000	0.5797409	0.005274503	0.042292293	79.0	57.021835803985596
26	-200.0	0.0	-200.0	-200.0	0.019706083	200.0	-91.718124	13.596195	4.9670536e-08	22.603262	17.469347	9.7426506e-05	-0.0036856364	-8.633251	-0.91315216	108000	0.54291594	0.007570295	0.07832833	79.0	59.497889280319214
27	-200.0	0.0	-200.0	-200.0	0.020257553	200.0	-92.87939	12.658438	2.4835268e-08	16.711252	15.43237	9.6386764e-05	-0.0019332794	-6.5889735	-0.4030014	112000	0.46156016	0.00022863255	0.022522524	79.0	61.75262784957886
28	-200.0	0.0	-200.0	-200.0	0.020597734	200.0	-93.9159	12.035689	1.9868216e-08	12.200519	14.021108	9.380918e-05	-0.0023684215	-4.963366	-0.11482366	116000	0.40263864	0.002080315	0.028028028	79.0	64.05222582817078
29	-200.0	0.0	-200.0	-200.0	0.02293331	200.0	-94.83475	11.708381	0.0	8.795308	13.038083	0.00010146041	-0.002569316	-3.6899426	-0.043782234	120000	0.39670375	0.004839296	0.030030033	79.0	66.21787810325623
30	-200.0	0.0	-200.0	-200.0	0.02139014	200.0	-95.64499	11.911149	-1.9868216e-08	6.2508187	15.070714	9.1674134e-05	-0.0010228256	-2.702861	-0.057051677	124000	0.3697158	0.001928159	0.012262262	79.0	68.3503429889679
31	-200.0	0.0	-200.0	-200.0	0.0129761	200.0	-96.353325	11.677606	9.685755e-08	4.38201	14.451077	5.6751625e-05	-0.0032328488	-1.9516063	-5.8291492	128000	0.39477953	0.0022128306	0.029529529	79.0	70.60597443580627
32	-200.0	0.0	-200.0	-200.0	0.010443839	200.0	-96.9682	9.290349	-4.4703484e-08	3.0297127	7.5621123	4.9534778e-05	-0.0012400629	-1.3890939	-2.94544	132000	0.33629835	0.0018021023	0.013263263	79.0	72.86443614959717
33	-200.0	0.0	-200.0	-200.0	0.010575053	200.0	-97.49824	7.592904	-8.443991e-08	2.06208	3.9840004	4.8395512e-05	-0.0008895585	-0.97252303	-0.7238555	136000	0.3119856	0.002281016	0.01876877	79.0	75.09749746322632
34	-200.0	0.0	-200.0	-200.0	0.010302827	200.0	-97.951355	6.749872	-1.9868216e-08	1.3813814	4.3381157	4.6379675e-05	-0.0018974384	-0.6697261	-0.34718862	140000	0.24407832	0.006455127	0.0497998	79.0	77.28896975517273
35	-200.0	0.0	-200.0	-200.0	0.009799433	200.0	-98.33489	6.1645103	3.7252903e-08	0.91277367	2.359205	4.1365853e-05	-0.0017941125	-0.4547404	-0.25019288	144000	0.31202233	0.0011666188	0.03128128	79.0	79.51992988586426
36	-200.0	0.0	-200.0	-200.0	0.0063308063	200.0	-98.65779	5.666834	8.940697e-08	0.59350616	3.2092514	2.6314532e-05	-0.0005504629	-0.30379006	-1.551611	148000	0.3526473	8.990307e-05	0.004254254	79.0	81.71207237243652
37	-200.0	0.0	-200.0	-200.0	0.004539063	200.0	-98.928055	4.421287	4.9670536e-08	0.37844193	2.3267343	1.8905048e-05	-0.0019406943	-0.19860657	-1.1314635	152000	0.34197077	0.0056251683	0.040290292	79.0	83.99181890487671
38	-200.0	0.0	-200.0	-200.0	0.004369082	200.0	-99.15054	3.355089	-1.4901161e-08	0.23789443	1.2191981	1.8984445e-05	-0.00121338	-0.12813665	-0.24142055	156000	0.35160336	0.0018830817	0.017267268	79.0	86.63646340370178
39	-200.0	0.0	-200.0	-200.0	0.0030473657	200.0	-99.333206	2.860941	-1.0679165e-07	0.14578687	0.79522496	1.3576592e-05	-0.002000824	-0.08031852	-0.34719893	160000	0.34840092	0.0061837416	0.060810816	79.0	89.15381336212158
40	-200.0	0.0	-200.0	-200.0	0.002791247	200.0	-99.48006	2.2659247	6.45717e-08	0.08872881	0.5835821	1.077764e-05	-0.002683597	-0.05009381	-0.2220897	164000	0.38133654	0.007505158	0.060310308	79.0	91.41408729553223
41	-200.0	0.0	-200.0	-200.0	0.0021372903	200.0	-99.59949	1.7885422	-8.940697e-08	0.052462105	0.3238426	8.631333e-06	-0.0019961149	-0.030251471	-0.11885533	168000	0.36387387	0.0020808366	0.035535537	79.0	93.7910053730011
42	-200.0	0.0	-200.0	-200.0	0.0024917254	200.0	-99.693344	1.4394895	-4.718701e-08	0.03045112	0.25696257	9.542217e-06	-0.0015614592	-0.017853482	-0.007936078	172000	0.3522103	0.0026376888	0.027777778	79.0	95.99952554702759
43	-200.0	0.0	-200.0	-200.0	0.0015087043	200.0	-99.76681	1.350358	-3.4769375e-08	0.01771314	0.23293431	6.7397964e-06	-0.0017789969	-0.0107452795	-0.059485167	176000	0.36649105	0.0021550197	0.03078078	79.0	98.31861782073975
44	-200.0	0.0	-200.0	-200.0	0.0012356477	200.0	-99.82513	1.1131815	-9.934107e-08	0.009803715	0.15330298	4.6885552e-06	-0.00095938885	-0.005961694	-0.061261345	180000	0.38976946	0.002767765	0.019519519	79.0	101.02359509468079
45	-200.0	0.0	-200.0	-200.0	0.000924279	200.0	-99.869675	0.8662932	-9.934108e-09	0.0051097316	0.07785273	3.5608548e-06	-0.0025690037	-0.0029993586	-0.039328616	184000	0.35140276	0.0056352504	0.04604605	79.0	103.19420528411865
46	-200.0	0.0	-200.0	-200.0	0.00055270083	200.0	-99.902245	0.6700032	3.228585e-08	0.0030496514	0.056578625	2.2999848e-06	-0.002101843	-0.0018991666	-0.036657777	188000	0.36879802	0.005143599	0.056556556	79.0	105.35591793060303
47	-200.0	0.0	-200.0	-200.0	0.00030803916	200.0	-99.92827	0.48301798	-5.9604645e-08	0.0017396817	0.040601324	1.1887431e-06	-0.00082142564	-0.0011262612	-0.028870294	192000	0.44455194	0.0024477053	0.021771772	79.0	107.62199664115906
48	-194.33333	13.443296	-155.0	-200.0	0.00025661665	194.33333	-99.94732	0.316235	0.0	236.90715	0.014171136	1.01132e-06	-0.0005162482	-12.501719	-0.008541866	196000	0.44282746	0.00029628453	0.0050050053	79.0	109.88684129714966
49	-192.75	16.27434	-153.0	-200.0	0.00019539676	192.75	-97.8562	0.22524548	-1.9868216e-08	220.2416	0.006398417	8.183897e-07	-0.00048443675	-47.771954	-0.0034273888	200000	0.385255	0.007136022	0.05255255	79.0	112.05040907859802
50	-199.83333	0.5527708	-198.0	-200.0	0.0001420632	199.83333	-95.66898	0.1677272	-2.483527e-09	170.51591	0.0032185223	6.0140826e-07	-0.0010895071	-14.054349	-0.0020413056	204000	0.36598435	0.0015719747	0.023023024	79.0	114.4442663192749
51	-196.66667	6.9081273	-179.0	-200.0	0.000107395485	196.66667	-92.47774	0.123495676	-1.9868216e-08	570.7946	0.0018201828	4.2736028e-07	-0.0016298853	-129.38788	-0.0009954595	208000	0.38477996	0.0006964587	0.010010011	79.0	116.99166107177734
52	-195.0	9.933109	-167.0	-200.0	7.0357986e-05	195.0	-82.05668	0.09273564	9.934108e-09	350.00455	0.0011159284	2.7749513e-07	-0.0008717726	-56.779324	-0.00063186645	212000	0.3878682	0.006079085	0.051801804	79.0	119.23336362838745
53	-199.5	1.118034	-197.0	-200.0	4.994243e-05	199.5	-78.74222	0.0675849	0.0	235.54048	0.0006121257	1.9732484e-07	-0.0031758342	-73.81119	-0.00035378351	216000	0.42314997	0.002368172	0.03253253	79.0	121.40678215026855
54	-195.91667	11.793066	-157.0	-200.0	4.3504e-05	195.91667	-78.16523	0.04944871	9.934108e-09	183.76544	0.00024263772	1.7981849e-07	-0.001200718	-31.81485	-0.00010417789	220000	0.34157053	0.0007551198	0.014014013	79.0	123.59119987487793
55	-195.41667	8.311221	-177.0	-200.0	2.7179189e-05	195.41667	-78.3164	0.039018564	-2.173086e-08	183.41241	0.00018572136	1.1755106e-07	-0.001939799	-22.042473	-8.913116e-05	224000	0.35277405	0.0021535472	0.018268269	79.0	125.73591303825378
56	-190.38461	20.60074	-125.0	-200.0	2.4510506e-05	190.38461	-74.87975	0.029686904	2.9802322e-08	177.98657	9.410708e-05	1.0113746e-07	-0.003178305	-32.44534	-2.6894253e-05	228000	0.3474792	-5.9396454e-05	0.021521522	79.0	128.04812145233154
57	-183.61539	20.269487	-146.0	-200.0	2.1658005e-05	183.61539	-68.34902	0.024844473	2.4835268e-08	166.96257	5.7891008e-05	9.569058e-08	-0.0015322766	-31.475557	-4.796408e-06	232000	0.3104274	0.0032926754	0.026276276	79.0	130.0336320400238
58	-191.15384	19.094284	-127.0	-200.0	2.1522981e-05	191.15384	-64.253395	0.023029044	-4.967054e-09	181.65279	4.5703728e-05	9.43939e-08	-0.0044709067	-35.55095	-3.9139854e-06	236000	0.29154018	0.015230559	0.06456456	39.0	131.67341375350952
59	-177.57143	28.417082	-109.0	-200.0	1.8459532e-05	177.57143	-65.60412	0.021019269	2.0489097e-08	154.1284	3.7453214e-05	9.059443e-08	-0.0019454617	-18.185951	-4.2906746e-07	240000	0.34200242	0.0020240035	0.023023024	79.0	133.6549265384674
60	-166.2	25.09502	-138.0	-200.0	1.6265696e-05	166.2	-61.868374	0.020714054	0.0	122.90341	4.1122123e-05	8.871632e-08	-0.002091491	-14.037803	-1.966473e-07	244000	0.30813053	0.002469713	0.03628629	79.0	136.09727668762207
61	-159.70589	24.082613	-132.0	-200.0	1.404782e-05	159.70589	-61.12063	0.020466877	2.7318796e-08	109.83897	3.1664382e-05	7.752336e-08	-0.0037140325	-14.8884	-2.7452356e-07	248000	0.31283516	0.0034305037	0.04804805	79.0	138.42110419273376
62	-158.57895	27.135754	-113.0	-200.0	1.5570959e-05	158.57895	-56.502705	0.020397538	3.7252903e-09	84.37543	2.8239656e-05	9.054202e-08	-0.0029778436	-20.93583	-1.4520757e-06	252000	0.30558068	0.0011428805	0.033283286	79.0	139.69726657867432
63	-159.21053	33.683636	-103.0	-200.0	1.3454407e-05	159.21053	-57.609463	0.021151042	-1.9868216e-08	77.197296	3.3309392e-05	7.650214e-08	-0.0033191647	-9.967084	-3.8727043e-07	256000	0.3433024	0.0028168012	0.024774775	79.0	141.70755124092102
64	-158.75	30.266525	-106.0	-200.0	1.6258695e-05	158.75	-53.793198	0.02111199	-4.967054e-09	97.32418	3.5492987e-05	9.633147e-08	-0.0017761855	-19.01607	-8.189759e-07	260000	0.28368467	0.0014979219	0.024024025	79.0	143.44912934303284
65	-152.44444	28.665157	-103.0	-194.0	1.5803082e-05	152.44444	-55.937126	0.021793187	9.934108e-09	63.57181	3.0332e-05	9.764141e-08	-0.0033144786	-9.41454	-7.2380817e-07	264000	0.29942057	0.0059437393	0.0503003	79.0	145.27973818778992
66	-152.66667	23.662977	-111.0	-200.0	1.5852034e-05	152.66667	-52.774162	0.022841046	9.934108e-09	40.48805	3.684524e-05	9.757704e-08	-0.0030159496	-5.6736584	-3.588347e-06	268000	0.30519488	0.0053302962	0.036786783	79.0	147.10161232948303
67	-155.42105	23.989727	-120.0	-189.0	1.69918e-05	155.42105	-52.606655	0.024641637	4.967054e-09	40.202747	3.9807102e-05	1.0156208e-07	-0.0029114904	-6.4746184	-6.5782774e-07	272000	0.29474416	0.0002260382	0.034534533	79.0	148.92342448234558
68	-145.86363	27.36171	-94.0	-181.0	1.4150839e-05	145.86363	-54.74077	0.025135133	4.967054e-09	50.592693	3.814555e-05	8.859089e-08	-0.0022295823	-10.092439	-2.7130272e-07	276000	0.29429516	0.006486284	0.0508008	79.0	150.63649106025696
69	-136.86957	29.292088	-93.0	-200.0	1.426436e-05	136.86957	-50.995674	0.025823763	0.0	71.583755	4.3407723e-05	9.3009305e-08	-0.0015884172	-6.8921733	-4.540672e-07	280000	0.2949256	0.0033385511	0.025275275	79.0	152.4162781238556
70	-128.04167	28.61305	-96.0	-195.0	1.1218234e-05	128.04167	-52.297	0.02616055	4.967054e-09	74.678665	2.9121516e-05	8.178764e-08	-0.0030287954	-19.732605	-5.4453227e-07	284000	0.28980765	0.006223113	0.058558557	79.0	154.26683568954468
71	-138.04546	28.645922	-91.0	-195.0	1.49243015e-05	138.04546	-48.78584	0.025760673	1.2417634e-08	65.99152	4.2642234e-05	9.703209e-08	-0.0030501361	-16.505861	-1.7431843e-06	288000	0.29509845	0.0014404947	0.028278278	79.0	155.99796867370605
72	-140.0	29.66939	-89.0	-200.0	1.3077121e-05	140.0	-51.61282	0.027032193	4.967054e-09	68.70917	3.7944632e-05	8.7962974e-08	-0.0014044897	-4.2997823	-3.8994494e-07	292000	0.30585536	0.001433432	0.017017016	79.0	157.72751235961914
73	-121.51852	26.18081	-89.0	-183.0	1.0467366e-05	121.51852	-50.431637	0.02660591	-9.934108e-09	75.53259	3.4841127e-05	8.0156546e-08	-0.0030561732	-28.243902	-1.3024123e-07	296000	0.27508986	0.00428681	0.055555556	79.0	159.5047013759613
74	-132.08	29.713188	-89.0	-179.0	1.2231579e-05	132.08	-47.7584	0.026486035	-1.4901161e-08	34.417423	3.8588467e-05	8.2160504e-08	-0.0016939034	-2.3788497	-8.057309e-07	300000	0.27992854	0.0025212553	0.027277278	79.0	161.27686762809753
75	-125.583336	28.348892	-90.0	-184.0	1.1540485e-05	125.583336	-48.081127	0.027471228	-1.7384687e-08	55.017628	4.2020216e-05	8.035579e-08	-0.0015340202	-5.130492	-1.2462715e-07	304000	0.25310317	0.0020307088	0.03228228	79.0	162.9581356048584
76	-124.81481	26.079702	-89.0	-179.0	1.1048004e-05	124.81481	-47.671135	0.02787483	1.9868216e-08	41.09744	3.5436573e-05	8.21091e-08	-0.00086998503	-4.1691785	-5.459694e-07	308000	0.22480589	0.000290696	0.0077577583	79.0	164.66911005973816
77	-116.84	29.71825	-87.0	-182.0	8.863708e-06	116.84	-47.269722	0.028346607	-9.934108e-09	48.26711	4.3028336e-05	7.1723356e-08	-0.0025486832	-2.6356537	-7.844848e-07	312000	0.23657064	0.004208134	0.0477978	79.0	166.4574384689331
78	-127.25926	28.484686	-87.0	-185.0	1.4857559e-05	127.25926	-46.034332	0.02744683	-2.483527e-09	38.2546	5.0972845e-05	1.0542468e-07	-0.0017744731	-4.5050755	-7.704147e-06	316000	0.22818197	0.000977853	0.026026025	79.0	168.1542510986328
79	-132.375	32.884663	-88.0	-189.0	1.1577245e-05	132.375	-47.41312	0.030435052	1.2417634e-08	65.4558	4.629813e-05	8.4178374e-08	-0.001740071	-5.5489116	-1.9773256e-06	320000	0.21311224	0.0005958124	0.005755756	79.0	169.88461184501648
80	-122.2	28.913664	-85.0	-186.0	1.0731149e-05	122.2	-48.735447	0.028865097	-1.4901161e-08	46.973927	3.7540656e-05	8.144701e-08	-0.0016851755	-4.4406495	-9.619142e-08	324000	0.20368914	0.00057468243	0.01926927	79.0	171.21266150474548
81	-122.85185	27.905533	-85.0	-195.0	1.2920337e-05	122.85185	-46.69235	0.029150603	1.9868216e-08	45.868946	3.8673334e-05	9.983091e-08	-0.0013614445	-1.9708706	-1.6044669e-06	328000	0.19178922	0.0007723409	0.016266266	79.0	172.93896484375
82	-126.76923	33.09114	-89.0	-193.0	1.0594569e-05	126.76923	-46.18188	0.03060399	9.934108e-09	74.00421	4.8299513e-05	7.794103e-08	-0.0019337186	-4.899887	-1.1683791e-06	332000	0.18610041	0.00072890014	0.026776776	79.0	174.75182008743286
83	-115.76667	23.897955	-85.0	-171.0	9.156543e-06	115.76667	-46.592327	0.029400023	-2.9802322e-08	43.402325	4.0285253e-05	7.523368e-08	-0.001717764	-10.801018	-8.794549e-08	336000	0.18272518	0.0012444496	0.014764764	79.0	176.55655121803284
84	-113.833336	22.160149	-85.0	-171.0	8.916313e-06	113.833336	-44.01161	0.02920819	2.4835268e-08	26.140692	3.394955e-05	7.365369e-08	-0.0013419827	-2.0294516	-5.240184e-07	340000	0.17118661	0.00011657757	0.010260261	79.0	178.44857954978943
85	-109.8	19.29145	-86.0	-163.0	7.7934665e-06	109.8	-43.910347	0.029719895	-1.2417634e-08	27.616302	4.1299547e-05	6.899771e-08	-0.0016071182	-1.1197275	-1.9959832e-07	344000	0.1524337	0.0012620995	0.0125125125	79.0	180.688538312912
86	-124.03704	24.397148	-86.0	-178.0	1.7417602e-05	124.03704	-43.166668	0.029770432	2.483527e-09	48.844944	5.4956774e-05	1.3477722e-07	-0.0018139537	-11.682595	-1.107353e-05	348000	0.15043946	0.0010333256	0.020520521	79.0	183.11924600601196
87	-112.55173	23.092896	-86.0	-181.0	1.7692135e-05	112.55173	-46.05067	0.032958694	-1.7384687e-08	38.111954	2.6392778e-05	1.5582582e-07	-0.001646723	-7.937162	-1.5103705e-06	352000	0.15950288	0.0035996623	0.032782782	79.0	185.57259678840637
88	-109.13333	15.8150425	-85.0	-154.0	9.311499e-06	109.13333	-43.018597	0.034259338	3.973643e-08	21.633888	3.5026285e-05	8.12698e-08	-0.0020583281	-2.0858724	-2.189038e-06	356000	0.15632732	0.0023850615	0.015265266	79.0	187.7046856880188
89	-109.258064	18.7702	-84.0	-169.0	9.128319e-06	109.258064	-41.756844	0.032944907	-2.9802322e-08	17.212904	3.4640616e-05	8.115153e-08	-0.00334265	-1.2103171	-1.3655994e-06	360000	0.13465136	0.005751701	0.033783786	79.0	189.87334656715393
90	-109.36667	19.7897	-85.0	-165.0	1.5194466e-05	109.36667	-42.117897	0.033925544	-4.967054e-09	11.756249	4.0564762e-05	1.3005278e-07	-0.0017547378	-0.65347683	-6.0263137e-06	364000	0.13764818	0.0015289501	0.0077577583	79.0	192.11832356452942
91	-105.969696	15.574815	-85.0	-159.0	7.4815275e-06	105.969696	-41.119408	0.0364473	1.4901161e-08	7.7702947	3.6762303e-05	6.795212e-08	-0.001279912	-1.2583144	-1.458549e-06	368000	0.13485207	0.0006791113	0.00975976	79.0	194.32870841026306
92	-106.77419	21.676075	-85.0	-165.0	1.5128693e-05	106.77419	-41.258453	0.035788618	1.9868216e-08	28.631104	3.9561706e-05	1.4161886e-07	-0.0018091822	-4.8823524	-7.6109955e-06	372000	0.12982683	0.0018939326	0.016516516	79.0	196.47090077400208
93	-110.70968	23.439962	-85.0	-172.0	2.397866e-05	110.70968	-42.13019	0.038574077	-1.2417635e-09	30.989176	5.1836396e-05	2.1457087e-07	-0.002628057	-3.195284	-1.892795e-05	376000	0.11908806	0.0023498836	0.03128128	79.0	198.6964168548584
94	-110.83871	19.761639	-84.0	-168.0	8.6004775e-06	110.83871	-42.56186	0.042836998	1.2417634e-08	22.895895	7.3725205e-05	7.376562e-08	-0.0017328275	-0.5173437	-1.3345802e-05	380000	0.1162861	0.0015214473	0.014014016	79.0	200.8713083267212
95	-113.31035	22.8082	-83.0	-171.0	9.277199e-06	113.31035	-42.329704	0.039313745	-1.2417634e-08	30.012625	5.8188572e-05	7.738357e-08	-0.0022674222	-1.0002484	-1.6124263e-06	384000	0.11392566	0.0022857345	0.030280283	79.0	203.1039752960205
96	-107.96667	21.764624	-83.0	-173.0	8.466664e-06	107.96667	-42.456684	0.03848878	2.483527e-09	32.249035	5.397583e-05	7.412675e-08	-0.0010252568	-1.1934133	-7.517692e-07	388000	0.09915135	0.0015760418	0.0052552554	79.0	205.568913936615
97	-106.71875	19.959702	-83.0	-190.0	7.644538e-06	106.71875	-41.96475	0.037906293	-1.4280279e-08	31.29836	4.7316436e-05	6.820503e-08	-0.0026916119	-4.6903186	-1.0343524e-06	392000	0.10425327	0.0027859078	0.025525525	79.0	208.20673727989197
98	-116.28571	25.747202	-85.0	-175.0	8.811623e-06	116.28571	-41.61477	0.038448315	1.2417634e-08	51.514645	6.8117726e-05	7.236318e-08	-0.0013341135	-13.723216	-6.474138e-07	396000	0.097744144	-0.00027030954	0.013263263	79.0	210.57232928276062
99	-105.26667	15.485334	-83.0	-159.0	3.20518e-05	105.26667	-42.44962	0.037911393	-4.967054e-09	28.428019	0.000108775595	3.049335e-07	-0.0013578007	-5.5805583	-8.217581e-05	400000	0.0774943	0.0020874583	0.012762763	79.0	212.80453848838806
100	-108.27586	17.909536	-85.0	-160.0	8.308466e-06	108.27586	-42.81436	0.046713073	1.4901161e-08	36.995655	0.00010669816	7.3610586e-08	-0.00083117065	-2.8488572	-3.6326866e-05	404000	0.095342	0.0015656383	0.0155155165	79.0	215.117849111557
101	-109.0	20.051601	-83.0	-170.0	1.1254884e-05	109.0	-43.145103	0.04092664	-1.9868216e-08	21.34878	5.869784e-05	9.667735e-08	-0.0033476225	-7.531216	-9.997918e-07	408000	0.09128651	0.0025765847	0.011761762	79.0	217.40570831298828
102	-100.969696	13.351847	-84.0	-119.0	1.04636565e-05	100.969696	-40.405304	0.041645087	-4.9670536e-08	7.2167435	3.8581496e-05	9.96892e-08	-0.002465809	-4.1199117	-3.7558668e-06	412000	0.08594606	0.0009158738	0.025025025	79.0	219.69969749450684
103	-111.296295	18.48486	-85.0	-170.0	8.206126e-06	111.296295	-40.462086	0.043269146	1.4901161e-08	55.593975	8.389708e-05	7.15772e-08	-0.0006365503	-28.086159	-2.4444118e-06	416000	0.08767882	0.00027312813	0.003753754	79.0	222.06872749328613
