Epoch	AverageEpRet_extr	StdEpRet_extr	MaxEpRet_extr	MinEpRet_extr	EpRet_intr	EpLen	VVals_extr	VVals_intr	LossPi	LossV_extr	LossV_intr	LossRND	DeltaLossPi	DeltaLossV_extr	DeltaLossV_intr	TotalEnvInteracts	Entropy	KL	ClipFrac	StopIter	Time
12	-200.0	0.0	-200.0	-200.0	0.03177936	200.0	-59.016712	19.46099	-5.9604645e-08	553.6762	118.126884	0.0001415123	-0.0033015024	-131.90617	-1.889875	52000	0.6582913	0.002485052	0.016516516	79.0	30.78235411643982
13	-200.0	0.0	-200.0	-200.0	0.02650854	200.0	-62.390285	18.098412	5.4637592e-08	466.27676	72.92012	0.00015090952	-0.002560756	-114.681465	-0.587877	56000	0.66657305	0.004646638	0.025525525	79.0	33.0601224899292
14	-200.0	0.0	-200.0	-200.0	0.038248096	200.0	-65.59533	17.340115	2.9802322e-08	390.17896	104.99766	0.00018630402	-0.004678721	-99.12386	-6.5249496	60000	0.70182675	0.005147602	0.036286283	79.0	35.647908449172974
15	-200.0	0.0	-200.0	-200.0	0.05624642	200.0	-68.63236	19.863249	1.2417634e-08	324.2331	651.70935	0.00021701562	-0.002460456	-85.111015	-16.739988	64000	0.7602431	0.0068191797	0.029779777	79.0	38.45785140991211
16	-200.0	0.0	-200.0	-200.0	0.037866842	200.0	-71.50471	23.93814	0.0	267.6116	134.69252	0.00015783681	-0.0020825837	-72.60355	-3.7690341	68000	0.7685466	0.0055896374	0.042792793	79.0	40.908118724823
17	-200.0	0.0	-200.0	-200.0	0.04840094	200.0	-74.2095	22.002048	1.4901161e-08	219.2192	98.43467	0.00019450032	-0.004061056	-61.491318	-2.3681276	72000	0.7682974	0.0062032505	0.0920921	79.0	43.3421790599823
18	-200.0	0.0	-200.0	-200.0	0.03402658	200.0	-76.75107	23.532219	-9.934108e-09	178.16406	65.62594	0.00014400574	-0.0031826633	-51.67627	-6.655945	76000	0.7591595	0.010126355	0.04704705	79.0	45.61868095397949
19	-200.0	0.0	-200.0	-200.0	0.03567943	200.0	-79.13003	20.965607	-2.9802322e-08	143.5474	58.928883	0.00016134641	-0.005208472	-43.052807	-0.4989009	80000	0.72309667	0.0070968866	0.072822824	79.0	48.02911567687988
20	-200.0	0.0	-200.0	-200.0	0.044566948	200.0	-81.34641	20.265347	-2.483527e-09	114.65793	118.53524	0.00018295977	-0.001375965	-35.558212	-1.7138873	84000	0.60779065	0.0011204596	0.02002002	79.0	50.326757192611694
21	-200.0	0.0	-200.0	-200.0	0.050330997	200.0	-83.402985	21.55947	-1.9868216e-08	90.80019	221.26286	0.0002152283	-0.0020832727	-29.122763	-9.014176	88000	0.54694504	0.0038095333	0.044294298	79.0	52.71723914146423
22	-200.0	0.0	-200.0	-200.0	0.059517235	200.0	-85.30414	24.536943	1.9868216e-08	71.16821	245.35582	0.0002480958	-0.0023339496	-23.600073	-14.241717	92000	0.46914396	0.0067919474	0.038288288	79.0	54.955689907073975
23	-200.0	0.0	-200.0	-200.0	0.04191303	200.0	-87.05229	28.303413	-3.228585e-08	55.23823	67.556854	0.00018792169	-0.0021377304	-18.93457	-9.270059	96000	0.47289634	0.0025497132	0.0523023	79.0	57.1791718006134
24	-200.0	0.0	-200.0	-200.0	0.039462008	200.0	-88.65166	25.256416	-3.4769375e-08	42.414997	68.49855	0.00017061556	-0.0016801393	-15.024918	-4.7184873	100000	0.44883236	0.0028878627	0.01826827	79.0	59.43360257148743
25	-200.0	0.0	-200.0	-200.0	0.031357702	200.0	-90.10817	23.082987	-4.4703484e-08	32.25616	75.03629	0.00014028828	-0.0014381967	-11.808383	-8.9093075	104000	0.4102598	0.0023632483	0.027777778	79.0	61.76213836669922
26	-200.0	0.0	-200.0	-200.0	0.044259068	200.0	-91.42764	20.091747	-2.483527e-09	24.213858	67.093346	0.00018443244	-0.0019722711	-9.155877	-2.1186535	108000	0.37866065	0.00063643843	0.018768769	79.0	64.08106923103333
27	-200.0	0.0	-200.0	-200.0	0.036996197	200.0	-92.615036	21.5459	-3.973643e-08	17.974165	35.739143	0.00017132082	-0.0023689026	-7.0171113	-0.038719017	112000	0.35519215	0.006251848	0.03828829	79.0	66.80554986000061
28	-200.0	0.0	-200.0	-200.0	0.03217258	200.0	-93.677536	21.350325	-3.4769375e-08	13.174512	49.17538	0.00014263683	-0.0014564926	-5.3058	-4.2665277	116000	0.3364686	0.0022098029	0.025025025	79.0	69.66621589660645
29	-200.0	0.0	-200.0	-200.0	0.0310009	200.0	-94.621574	19.29552	-1.8626451e-08	9.528832	48.596973	0.00012579985	-0.0033380091	-3.9572792	-2.957634	120000	0.33366814	0.0063022585	0.07907908	79.0	71.8834445476532
30	-200.0	0.0	-200.0	-200.0	0.034348097	200.0	-95.45495	17.587944	1.9868216e-08	6.8073153	34.97533	0.00014196047	-0.0046346863	-2.9138048	-0.112679325	124000	0.30377296	0.012470652	0.081331335	79.0	74.18549227714539
31	-200.0	0.0	-200.0	-200.0	0.04082031	200.0	-96.18555	17.920483	1.9868216e-08	4.785551	48.98709	0.00015812175	-0.0010660294	-2.1088245	-0.8999944	128000	0.2755921	0.0014258361	0.0155155165	79.0	76.39725875854492
32	-200.0	0.0	-200.0	-200.0	0.026572526	200.0	-96.82059	18.85697	5.9604645e-08	3.3288422	45.863285	0.000106770916	-0.0025076	-1.5112543	-7.9052377	132000	0.2948428	0.010569498	0.066066064	79.0	78.68019008636475
33	-200.0	0.0	-200.0	-200.0	0.028642327	200.0	-97.367935	16.073818	-4.967054e-09	2.2805765	29.829979	0.000119327124	-0.0017944617	-1.0656813	-0.4039557	136000	0.34482613	0.0021621233	0.021021022	79.0	81.03738307952881
34	-200.0	0.0	-200.0	-200.0	0.016395843	200.0	-97.83968	15.44742	9.934108e-09	1.5348192	25.475992	7.705476e-05	-0.0015695709	-0.73690385	-9.124587	140000	0.3599502	0.0045251064	0.021021022	79.0	83.44442987442017
35	-200.0	0.0	-200.0	-200.0	0.018593304	200.0	-98.238434	12.457611	4.2219956e-08	1.0184937	13.529349	7.7765995e-05	-0.00193928	-0.5025094	-1.7076405	144000	0.33026838	0.002826073	0.017017016	79.0	85.76677870750427
36	-200.0	0.0	-200.0	-200.0	0.010806195	200.0	-98.57512	11.166168	3.601114e-08	0.6678354	17.446905	5.521734e-05	-0.0008447557	-0.338892	-5.129311	148000	0.3208859	0.0012327568	0.007257258	79.0	88.04286122322083
37	-200.0	0.0	-200.0	-200.0	0.007908061	200.0	-98.858315	8.928117	2.8560558e-08	0.430122	9.85802	4.562596e-05	-0.0016781768	-0.22402857	-2.8886197	152000	0.28787032	0.0022261897	0.0518018	79.0	90.36825823783875
38	-200.0	0.0	-200.0	-200.0	0.014732745	200.0	-99.09138	7.250131	-1.4901161e-08	0.2692872	7.739384	6.3658794e-05	-0.0013290886	-0.14391443	-0.3895427	156000	0.29104084	0.0014793017	0.030030033	79.0	92.74597072601318
39	-200.0	0.0	-200.0	-200.0	0.009112008	200.0	-99.28505	7.8652363	-3.973643e-08	0.1681018	7.121414	3.762828e-05	-0.0020857158	-0.09213955	-2.374709	160000	0.33236408	0.01165292	0.03228228	79.0	95.07866883277893
40	-200.0	0.0	-200.0	-200.0	0.0094975475	200.0	-99.442055	6.3479824	-6.953875e-08	0.10165996	3.078886	4.1230716e-05	-0.0012821307	-0.056972355	-0.3041409	164000	0.34830356	0.0033024463	0.027027028	79.0	98.35363912582397
41	-200.0	0.0	-200.0	-200.0	0.0097027635	200.0	-99.565926	5.8053937	1.7384687e-08	0.059438575	3.9622002	3.872753e-05	-0.00054850266	-0.033331607	-0.12213054	168000	0.3252988	0.00039927106	0.010010011	79.0	101.26040840148926
42	-200.0	0.0	-200.0	-200.0	0.0074073705	200.0	-99.66463	5.4619327	2.9802322e-08	0.035540126	2.7349446	3.099791e-05	-0.0015865719	-0.018263774	-0.4940919	172000	0.30592427	0.0055130725	0.0462963	79.0	103.5078992843628
43	-200.0	0.0	-200.0	-200.0	0.0059271194	200.0	-99.732124	4.7704268	-4.718701e-08	0.022725476	3.3387668	2.2946042e-05	-0.00090698263	-0.0126019055	-0.75023	176000	0.32823113	0.0049292785	0.028278278	79.0	105.76452159881592
44	-197.75	5.1336308	-184.0	-200.0	0.0038222698	197.75	-99.7893	3.9182122	9.934108e-09	236.93474	2.2389486	1.4659604e-05	-0.00010546545	-106.40383	-0.99345046	180000	0.33017156	0.0015977324	0.002002002	79.0	107.98413348197937
45	-200.0	0.0	-200.0	-200.0	0.0025049553	200.0	-96.460976	2.9366891	8.692344e-09	52.163544	1.3088129	1.015121e-05	-0.000942551	-37.41537	-0.6508602	184000	0.33805713	0.0009655987	0.018018017	79.0	110.42126798629761
46	-200.0	0.0	-200.0	-200.0	0.0019179241	200.0	-97.88454	2.1411083	-1.7384687e-08	5.297154	0.6259404	7.834737e-06	-0.00022950552	-3.922415	-0.32499376	188000	0.3010923	0.0009890661	0.005755756	79.0	112.71107196807861
47	-200.0	0.0	-200.0	-200.0	0.0012011534	200.0	-98.52259	1.577649	-5.4637592e-08	1.1942718	0.4101791	4.5665697e-06	-0.0012166917	-0.5476312	-0.25254783	192000	0.28330904	0.0023937582	0.014264264	79.0	114.99546074867249
48	-200.0	0.0	-200.0	-200.0	0.000696664	200.0	-98.91271	1.0797005	1.4901161e-08	2.5016088	0.18860324	2.9921655e-06	-0.00065681216	-0.05572353	-0.12529923	196000	0.2517484	0.00075751106	0.009009009	79.0	117.24930024147034
49	-197.91667	6.909635	-175.0	-200.0	0.00045563106	197.91667	-99.00309	0.72784585	-1.4901161e-08	103.465454	0.09437377	1.9278461e-06	-0.00022012896	-35.65047	-0.059662383	200000	0.2578808	0.003997275	0.03253253	79.0	119.5673828125
50	-195.83333	12.12321	-156.0	-200.0	0.00039477064	195.83333	-97.29218	0.48422256	-1.9868216e-08	127.07803	0.033123646	1.6604223e-06	-0.0006177079	-11.231465	-0.01794199	204000	0.25895992	0.0026107384	0.034784783	79.0	121.90766477584839
51	-197.83333	7.1860204	-174.0	-200.0	0.00026172108	197.83333	-95.5887	0.3501064	4.967054e-09	139.9105	0.018188696	1.0409125e-06	-0.000441945	-39.966938	-0.011757468	208000	0.26513982	0.0021011552	0.015015016	79.0	124.19933724403381
52	-200.0	0.0	-200.0	-200.0	0.00017655278	200.0	-96.70317	0.24132821	9.934108e-09	31.774017	0.008784165	6.957168e-07	-0.0006495332	-0.1965641	-0.0059730425	212000	0.2766906	0.004250873	0.03228228	79.0	126.49212002754211
53	-198.08333	4.8383594	-183.0	-200.0	0.00010658675	198.08333	-95.414696	0.1633263	-9.934108e-09	248.35487	0.004581006	4.125684e-07	-0.0007925679	-29.998266	-0.0031440996	216000	0.27963403	0.0031374756	0.024024025	79.0	128.8183035850525
54	-198.66667	4.4221663	-184.0	-200.0	4.4169818e-05	198.66667	-91.154854	0.10672753	9.934108e-09	68.79957	0.0023897893	2.0710793e-07	-0.0008722429	-8.486519	-0.0017319642	220000	0.31210974	0.0040107467	0.022272272	79.0	131.0826575756073
55	-194.75	9.175375	-176.0	-200.0	5.8297606e-05	194.75	-91.235435	0.06438184	0.0	285.24402	0.0005619036	2.422058e-07	-0.0009202063	-40.10539	-0.0002797039	224000	0.26635703	0.0010538588	0.0155155165	79.0	134.02894258499146
56	-191.07692	15.939604	-153.0	-200.0	3.5483317e-05	191.07692	-86.93565	0.047471687	1.9868216e-08	216.04631	0.0003298012	1.6152596e-07	-0.00036492106	-34.57507	-0.00020382734	228000	0.23805685	0.0020999508	0.033783786	79.0	136.8493456840515
57	-198.0	6.6332498	-176.0	-200.0	2.5843308e-05	198.0	-86.74168	0.033038013	-2.483527e-09	94.73588	0.00016657443	1.1143292e-07	-0.0006495597	-14.622307	-9.813942e-05	232000	0.26698932	0.0036185794	0.016016016	79.0	139.08803272247314
58	-200.0	0.0	-200.0	-200.0	3.5418572e-05	200.0	-88.59699	0.022935411	1.2417635e-09	96.10194	7.7365774e-05	1.2722121e-07	-0.009730965	-43.2063	-6.6882053e-06	236000	0.2889183	0.015463035	0.040040042	45.0	141.1197965145111
59	-200.0	0.0	-200.0	-200.0	3.1607884e-05	200.0	-91.17689	0.020364234	9.934108e-09	45.45976	5.9864615e-05	1.1584138e-07	-0.0014945365	-5.9114137	-6.639282e-06	240000	0.33263725	0.0018275352	0.023523524	79.0	143.4668369293213
60	-200.0	0.0	-200.0	-200.0	2.9169778e-05	200.0	-91.5017	0.01778928	-9.934108e-09	80.891266	4.0242674e-05	1.1085525e-07	-0.0020006865	-7.808613	-2.6461275e-06	244000	0.333202	0.001739429	0.025775777	79.0	145.7832498550415
61	-200.0	0.0	-200.0	-200.0	3.3770597e-05	200.0	-91.033264	0.016055297	4.967054e-09	34.87948	4.0301657e-05	1.3909481e-07	-0.0010180132	-6.361957	-6.50352e-07	248000	0.33055973	0.00092965754	0.014264264	79.0	148.29165244102478
62	-193.15384	13.049293	-162.0	-200.0	2.6655016e-05	193.15384	-90.55149	0.016918197	-3.3527613e-08	330.1791	3.6683286e-05	1.006969e-07	-0.0016480918	-135.6479	-5.360644e-06	252000	0.3388616	0.0006362623	0.009009009	79.0	150.73259854316711
63	-187.08333	17.0463	-157.0	-200.0	3.7293667e-05	187.08333	-81.99824	0.014460202	-1.2417634e-08	271.10446	4.363894e-05	1.6801896e-07	-0.0027430765	-38.628036	-6.8697095e-06	256000	0.2914283	0.0038586848	0.03053053	79.0	153.23656964302063
64	-195.16667	10.438976	-164.0	-200.0	2.683734e-05	195.16667	-79.64786	0.017115558	4.967054e-09	207.44292	3.804021e-05	1.05795266e-07	-0.0014949316	-52.93735	-3.8475505e-06	260000	0.3218077	0.002931337	0.007507508	79.0	156.06321597099304
65	-189.41667	15.489019	-156.0	-200.0	2.1079424e-05	189.41667	-78.07858	0.015200623	-1.9868216e-08	221.28108	2.9781566e-05	9.6010844e-08	-0.0022966564	-54.386288	-3.4050656e-06	264000	0.32265255	0.002949098	0.025525525	79.0	159.28811955451965
66	-187.0	17.224014	-157.0	-200.0	4.3619784e-05	187.0	-72.66343	0.013382734	2.4835268e-08	184.94801	7.226695e-05	2.0711343e-07	-0.0014963243	-38.986996	-3.0188656e-05	268000	0.3109396	0.0025306854	0.03203203	79.0	161.84869527816772
67	-182.21428	17.96496	-152.0	-200.0	2.6883188e-05	182.21428	-64.738235	0.018752292	0.0	165.12883	3.434723e-05	1.1852702e-07	-0.0014577691	-38.95982	-6.5742643e-06	272000	0.29054475	0.0032416077	0.025775775	79.0	164.49311208724976
68	-180.61539	17.362818	-155.0	-200.0	4.066414e-05	180.61539	-61.28376	0.016239842	0.0	120.633705	2.7492235e-05	1.987408e-07	-0.0022475228	-20.51367	-8.655686e-06	276000	0.29987642	0.0042536375	0.038288288	79.0	167.01809549331665
69	-165.25	19.619823	-142.0	-200.0	2.560065e-05	165.25	-60.38897	0.019068843	0.0	79.68592	4.4400895e-05	1.2839833e-07	-0.002639804	-14.240013	-4.615446e-06	280000	0.33431128	0.003386582	0.024524525	79.0	169.43611693382263
70	-159.61111	22.380892	-113.0	-200.0	2.2313914e-05	159.61111	-57.656353	0.01701062	4.967054e-09	77.808716	2.1275495e-05	1.2415397e-07	-0.0026798684	-10.225599	-3.9677557e-06	284000	0.30303708	0.0016689025	0.026026025	79.0	171.78226327896118
71	-168.1579	20.212719	-143.0	-200.0	2.2437642e-05	168.1579	-56.518223	0.0150620425	1.4901161e-08	79.91505	1.4766661e-05	1.2019994e-07	-0.0025391236	-10.004869	-1.4943067e-06	288000	0.3061942	0.009260349	0.054554556	79.0	174.1960859298706
72	-156.26315	25.291649	-112.0	-200.0	2.7432063e-05	156.26315	-55.063	0.0137464395	-4.967054e-09	72.1705	4.0093546e-05	1.555943e-07	-0.0024926309	-8.865429	-5.187187e-06	292000	0.32298508	-0.00020476537	0.020020021	79.0	176.79411816596985
73	-150.7619	27.293648	-101.0	-193.0	2.3338107e-05	150.7619	-55.35565	0.016020564	1.7384687e-08	60.298035	1.35065675e-05	1.4082157e-07	-0.003747159	-17.169977	-6.060486e-07	296000	0.28681776	0.0070272502	0.08183183	79.0	179.11612105369568
74	-151.14285	31.42381	-103.0	-200.0	4.7208952e-05	151.14285	-53.100113	0.015217847	4.967054e-09	91.86387	7.421635e-05	2.90088e-07	-0.0070574917	-19.661821	-5.121856e-05	300000	0.2779537	0.013511315	0.06456456	79.0	181.4921772480011
75	-150.4	36.714302	-94.0	-193.0	2.4196492e-05	150.4	-54.568974	0.022422435	-2.5456151e-08	56.8248	2.7152768e-05	1.5533054e-07	-0.0030874668	-8.461005	-1.0243471e-05	304000	0.27600348	0.005340813	0.043543547	79.0	183.81076455116272
76	-143.13043	26.620201	-98.0	-187.0	2.278914e-05	143.13043	-51.70917	0.019177113	0.0	48.557102	1.8593617e-05	1.423483e-07	-0.0032437267	-3.8912494	-5.2661076e-06	308000	0.26135492	0.0029692643	0.037037037	79.0	186.19212079048157
77	-137.79167	30.734045	-93.0	-200.0	2.5783598e-05	137.79167	-50.80575	0.016836287	2.483527e-09	84.908875	1.7116514e-05	1.7236279e-07	-0.0057934686	-15.764703	-1.0362025e-08	312000	0.24597216	0.0069035166	0.05055055	79.0	188.81211972236633
78	-125.48	25.426159	-92.0	-187.0	1.9125775e-05	125.48	-50.05556	0.016950909	-4.4703484e-08	56.71081	1.5871072e-05	1.4043378e-07	-0.0023004652	-11.692149	-1.7960305e-06	316000	0.24093091	0.0013799557	0.019519519	79.0	191.53272700309753
79	-138.81818	30.719606	-92.0	-188.0	2.2283215e-05	138.81818	-49.736454	0.01557222	-2.9802322e-08	42.83127	1.2697105e-05	1.4186323e-07	-0.0023319905	-6.5034165	-6.680974e-08	320000	0.23451038	0.0054297834	0.030280279	79.0	193.99492073059082
80	-133.1923	30.484573	-91.0	-200.0	2.1655202e-05	133.1923	-48.96136	0.015243387	-9.934108e-09	63.783283	1.739758e-05	1.5282336e-07	-0.0027928494	-6.8491855	-9.389805e-08	324000	0.22735445	0.0015173013	0.030530533	79.0	196.56275629997253
81	-125.44444	29.050829	-90.0	-189.0	1.9341142e-05	125.44444	-47.67915	0.015569306	-6.2088173e-10	54.65924	1.7745942e-05	1.3782517e-07	-0.0015060153	-1.8620434	-1.2016488e-06	328000	0.21441443	0.0014181471	0.015265266	79.0	198.9498782157898
82	-139.25	32.060165	-92.0	-191.0	2.0168327e-05	139.25	-48.552193	0.014390458	-1.7384687e-08	57.16994	1.471041e-05	1.323367e-07	-0.0026455	-3.1941652	-5.047586e-07	332000	0.22169828	0.0032790797	0.029279282	79.0	201.7658190727234
83	-120.08	26.316412	-89.0	-177.0	1.9658963e-05	120.08	-47.22545	0.013830681	-2.4835268e-08	41.13143	2.18122e-05	1.6121733e-07	-0.0010542826	-6.9364963	-9.4815215e-07	336000	0.19137819	0.0010392221	0.016766768	79.0	204.08668279647827
84	-125.958336	29.701963	-89.0	-198.0	1.9938549e-05	125.958336	-46.286865	0.014742101	-1.4901161e-08	57.618618	1.028628e-05	1.4574316e-07	-0.001921275	-9.182622	-9.840581e-09	340000	0.19744241	0.0021886446	0.025525525	79.0	206.5303943157196
85	-123.81481	24.720716	-89.0	-200.0	2.2769416e-05	123.81481	-48.205658	0.014654498	4.967054e-09	46.59229	1.2768268e-05	1.7055477e-07	-0.0022452138	-8.253661	-3.3856142e-07	344000	0.19911383	0.0030630631	0.034284286	79.0	208.77968978881836
86	-125.96296	27.038357	-88.0	-200.0	2.0263467e-05	125.96296	-44.99365	0.015220833	-9.934108e-09	51.744556	1.6642593e-05	1.494719e-07	-0.0018973583	-7.3510423	-9.341572e-09	348000	0.17230701	0.001796442	0.03678679	79.0	211.14333271980286
87	-123.88461	20.690628	-91.0	-179.0	1.9939245e-05	123.88461	-46.88735	0.015219815	1.7384687e-08	32.750446	1.0567276e-05	1.4964193e-07	-0.0025497451	-6.441751	-1.3126835e-07	352000	0.15802826	0.0011727052	0.026776778	79.0	213.55256009101868
88	-115.85185	19.712196	-87.0	-169.0	1.9201578e-05	115.85185	-45.580574	0.014816937	4.967054e-09	31.286993	1.1344986e-05	1.4982014e-07	-0.0009988678	-7.6845	-1.9572289e-08	356000	0.13632433	0.00096585666	0.02002002	79.0	216.18154549598694
89	-112.51724	17.61782	-88.0	-156.0	1.8630402e-05	112.51724	-43.202026	0.014758623	1.4901161e-08	15.460198	8.808689e-06	1.6000895e-07	-0.0012121734	-4.5392594	-3.7648608e-08	360000	0.13516325	0.0017746394	0.0125125125	79.0	218.91477751731873
90	-114.586205	17.497816	-85.0	-161.0	1.7386848e-05	114.586205	-42.27903	0.014592651	2.483527e-09	24.320038	6.886565e-06	1.4438665e-07	-0.0009913096	-4.681417	-3.94915e-07	364000	0.12224645	0.0007880656	0.010760762	79.0	221.77211570739746
91	-113.111115	16.477446	-85.0	-160.0	1.6623564e-05	113.111115	-44.725014	0.013949977	-2.2351742e-08	25.430765	6.5046156e-06	1.3132335e-07	-0.0014549954	-1.3478338	-2.9647592e-07	368000	0.12728812	0.002032887	0.016016016	79.0	224.13147902488708
92	-116.82143	23.931528	-86.0	-185.0	1.9137358e-05	116.82143	-43.983685	0.013388241	0.0	31.791784	6.6234334e-06	1.5135394e-07	-0.00065187673	-0.71034485	-1.3562233e-08	372000	0.12452527	0.0009021394	0.006756757	79.0	226.480313539505
93	-111.63333	21.564606	-85.0	-200.0	2.1891354e-05	111.63333	-43.8106	0.013473636	-2.483527e-09	36.786194	2.0630941e-05	1.8104623e-07	-0.0028948134	-2.6167142	-4.815164e-06	376000	0.1278883	0.00613236	0.037537538	79.0	228.8450427055359
94	-115.6	24.783865	-85.0	-193.0	3.736962e-05	115.6	-43.186436	0.015666425	-3.7252903e-09	34.23489	4.384364e-05	3.153091e-07	-0.0029644964	-1.1428763	-2.6448304e-05	380000	0.11462855	0.0042576357	0.021021022	79.0	231.31382393836975
95	-115.93104	21.328194	-85.0	-162.0	2.146782e-05	115.93104	-43.74326	0.020956866	0.0	17.74761	1.2116784e-05	1.8122564e-07	-0.00088610686	-1.6022288	-3.0903886e-06	384000	0.1111882	0.0013446184	0.015765766	79.0	233.5449457168579
96	-113.066666	23.227762	-84.0	-168.0	2.0159085e-05	113.066666	-42.674286	0.019081218	1.4901161e-08	28.608362	1.1583329e-05	1.6414589e-07	-0.0010309658	-0.8089507	-8.5986267e-07	388000	0.10368083	0.00020054604	0.010760761	79.0	235.7996597290039
97	-113.80645	24.27719	-87.0	-179.0	1.625883e-05	113.80645	-42.63528	0.018138759	-9.934108e-09	35.022068	1.8573177e-05	1.3183542e-07	-0.0019090829	-1.1813518	-8.052725e-06	392000	0.090914674	0.0015105569	0.00900901	79.0	238.13211679458618
98	-115.86207	18.472204	-85.0	-162.0	1.8651417e-05	115.86207	-42.91321	0.015408643	9.934108e-09	22.50754	1.3779504e-05	1.4830412e-07	-0.00088235707	-1.4987532	-7.184322e-07	396000	0.09127738	3.990262e-05	0.0017517518	79.0	240.3299162387848
99	-112.37037	23.512247	-85.0	-167.0	1.5786854e-05	112.37037	-44.47846	0.014486782	1.2417634e-08	38.20838	1.1191131e-05	1.2553988e-07	-0.0010776436	-2.3185353	-5.457867e-07	400000	0.09518787	0.0012625161	0.00975976	79.0	242.61020421981812
100	-115.92857	23.919401	-85.0	-174.0	1.843535e-05	115.92857	-43.670647	0.013836397	-1.4901161e-08	26.838531	1.1266948e-05	1.553993e-07	-0.0016501943	-1.0613778	-3.345686e-08	404000	0.08282365	0.0027440095	0.01926927	79.0	244.85124325752258
101	-107.78125	18.302551	-86.0	-158.0	1.5356629e-05	107.78125	-42.997757	0.013981018	-2.2351742e-08	17.486177	7.364734e-06	1.2932169e-07	-0.0015146099	-6.8258	-1.1780697e-06	408000	0.08812076	9.749286e-05	0.016016016	79.0	247.42984342575073
102	-110.84375	17.562584	-85.0	-161.0	2.7718124e-05	110.84375	-41.459225	0.01295306	-1.9868216e-08	13.954728	2.2385511e-05	2.520878e-07	-0.0017835046	-0.7800397	-9.625806e-06	412000	0.08294836	0.0029602533	0.020270271	79.0	250.07168817520142
103	-106.354836	13.906481	-86.0	-150.0	2.1534033e-05	106.354836	-42.138084	0.016006215	-1.7384687e-08	9.942567	6.5414824e-06	1.8932091e-07	-0.0010594865	-1.5441755	-5.5604977e-07	416000	0.07248688	0.0010263803	0.0022522523	79.0	252.8145260810852
