Epoch	AverageEpRet_extr	StdEpRet_extr	MaxEpRet_extr	MinEpRet_extr	EpRet_intr	EpLen	VVals_extr	VVals_intr	LossPi	LossV_extr	LossV_intr	LossRND	DeltaLossPi	DeltaLossV_extr	DeltaLossV_intr	TotalEnvInteracts	Entropy	KL	ClipFrac	StopIter	Time
24	-200.0	0.0	-200.0	-200.0	0.030268306	200.0	-88.87021	9.650484	0.0	40.82771	85.34531	0.00012527185	-0.0066713667	-14.560493	-13.655414	100000	0.74214965	0.018167466	0.37137136	7.0	59.2388801574707
25	-200.0	0.0	-200.0	-200.0	0.020253628	200.0	-90.31088	13.418896	-1.7881393e-07	30.94203	15.223058	8.816901e-05	-0.0018778847	-11.400777	-2.3107972	104000	0.81765896	0.008754925	0.073573574	79.0	61.798588514328
26	-200.0	0.0	-200.0	-200.0	0.028268376	200.0	-91.61324	11.875552	2.9802322e-08	23.179972	66.15602	0.000119240336	-0.0042208936	-8.820259	-1.6681849	108000	0.74528456	0.0066141635	0.06481481	79.0	64.32333540916443
27	-200.0	0.0	-200.0	-200.0	0.029188732	200.0	-92.78375	13.182355	-3.973643e-08	17.162493	62.815716	0.000118517615	-0.0034996353	-6.7414136	-0.6990685	112000	0.69400424	0.006259268	0.062062066	79.0	66.52205777168274
28	-200.0	0.0	-200.0	-200.0	0.037190754	200.0	-93.82935	14.026205	9.934108e-09	12.549113	78.57792	0.00014876733	-0.0024514738	-5.0862927	-6.580067	116000	0.6109206	0.0027694183	0.038038038	79.0	68.8712248802185
29	-200.0	0.0	-200.0	-200.0	0.035314497	200.0	-94.75775	16.622122	-4.4703484e-08	9.059165	45.032665	0.00013893053	-0.001552898	-3.7869766	-0.6248401	120000	0.60080045	0.0005102286	0.018768769	79.0	70.99447321891785
30	-200.0	0.0	-200.0	-200.0	0.03130959	200.0	-95.57633	17.418509	0.0	6.446936	51.724167	0.00013317743	-0.002554208	-2.7770245	-0.2280914	124000	0.5698584	0.00415377	0.042042043	79.0	73.20698976516724
31	-200.0	0.0	-200.0	-200.0	0.030141303	200.0	-96.29235	16.941462	-2.2351742e-08	4.528969	34.492496	0.000119410215	-0.0027904073	-2.0096262	-0.33853206	128000	0.5258384	0.015217015	0.19994994	6.0	74.84316158294678
32	-200.0	0.0	-200.0	-200.0	0.025891798	200.0	-96.91422	16.360584	7.4505806e-08	3.139119	27.163126	0.000114659866	-0.0033177242	-1.4343171	-1.8427	132000	0.52681154	0.0033538258	0.041791793	79.0	77.03855609893799
33	-200.0	0.0	-200.0	-200.0	0.01827316	200.0	-97.45121	15.00433	4.967054e-09	2.1409206	29.071594	7.556343e-05	-0.0029853573	-1.0064979	-8.538447	136000	0.47345176	0.0056698136	0.045045048	79.0	79.30909204483032
34	-200.0	0.0	-200.0	-200.0	0.017005429	200.0	-97.911194	12.081963	0.0	1.4384079	17.8472	7.8680016e-05	-0.002369142	-0.6952823	-1.3365129	140000	0.43694177	0.015597987	0.19269268	6.0	80.97928094863892
35	-200.0	0.0	-200.0	-200.0	0.02440997	200.0	-98.30179	10.932238	-9.934108e-09	0.9496363	25.128992	0.000100741396	-0.0012761255	-0.47147262	-0.437337	144000	0.39485216	0.0015232828	0.016766766	79.0	83.21587061882019
36	-200.0	0.0	-200.0	-200.0	0.015192266	200.0	-98.63013	11.588749	-2.4835268e-08	0.6178949	11.764947	7.234151e-05	-0.001914585	-0.31497458	-2.0414894	148000	0.40769494	0.0017438801	0.020770771	79.0	85.42751121520996
37	-200.0	0.0	-200.0	-200.0	0.01878918	200.0	-98.90399	10.170653	4.967054e-09	0.39553013	13.195977	7.217823e-05	-0.0024778538	-0.20685059	-0.13672794	152000	0.38345304	0.0028956635	0.059559558	79.0	87.67533946037292
38	-200.0	0.0	-200.0	-200.0	0.0150118135	200.0	-99.13033	9.808602	-9.934108e-09	0.24893892	7.598391	7.0448594e-05	-0.0027997468	-0.13356236	-0.22954462	156000	0.36751708	0.004825342	0.043793794	79.0	89.9551510810852
39	-200.0	0.0	-200.0	-200.0	0.01129831	200.0	-99.316185	9.337308	-3.1044085e-08	0.15388332	7.827684	4.6294997e-05	-0.0022571506	-0.08458009	-3.3480632	160000	0.3698889	0.004721207	0.037287287	79.0	92.7274010181427
40	-200.0	0.0	-200.0	-200.0	0.012237874	200.0	-99.46678	7.531036	5.4637592e-08	0.09381213	6.2155013	4.8418908e-05	-0.0009489388	-0.052865293	-0.54059434	164000	0.3049666	0.0026340885	0.022772774	79.0	95.79575109481812
41	-200.0	0.0	-200.0	-200.0	0.00884236	200.0	-99.58883	6.8082204	4.4703484e-08	0.0556881	6.0264	3.6044315e-05	-0.0017038021	-0.03210604	-1.3760144	168000	0.32857323	0.01710035	0.1468969	8.0	97.86538195610046
42	-200.0	0.0	-200.0	-200.0	0.011683469	200.0	-99.68637	5.6557856	-1.4901161e-08	0.03224467	3.221053	4.6692065e-05	-0.0006972693	-0.018972106	-0.0013724765	172000	0.31717047	0.0018207068	0.016266266	79.0	100.34416174888611
43	-200.0	0.0	-200.0	-200.0	0.009326213	200.0	-99.76227	5.675328	9.934108e-09	0.018569404	3.160669	4.0802246e-05	-0.0035311952	-0.011189145	-0.06795919	176000	0.3080961	0.013625521	0.080080085	79.0	102.83669924736023
44	-200.0	0.0	-200.0	-200.0	0.006455219	200.0	-99.821915	5.420275	4.4703484e-08	0.010352914	3.8360643	2.735896e-05	-0.0007766515	-0.006323129	-1.0433939	180000	0.3988506	0.0007276877	0.0052552554	79.0	105.3385329246521
45	-200.0	0.0	-200.0	-200.0	0.006742183	200.0	-99.86715	4.415392	3.9115548e-08	0.0058056284	1.945953	2.7062519e-05	-0.0015997551	-0.0036654964	-0.16222663	184000	0.37860537	0.00089292484	0.009509509	79.0	107.57772183418274
46	-200.0	0.0	-200.0	-200.0	0.0054578907	200.0	-99.90218	4.0191107	-4.967054e-09	0.0031040348	2.0334487	2.4540393e-05	-0.0016438747	-0.0019970061	-0.1799684	188000	0.33318275	0.00072271936	0.015265265	79.0	109.75500154495239
47	-200.0	0.0	-200.0	-200.0	0.0035248392	200.0	-99.92903	3.601994	-1.4901161e-08	0.0016727593	1.7983284	1.4199392e-05	-0.0020741636	-0.0011046474	-0.81516856	192000	0.36315808	0.0060259067	0.07532533	79.0	112.06749534606934
48	-200.0	0.0	-200.0	-200.0	0.0038249919	200.0	-99.949	2.711297	2.483527e-09	0.00086775934	0.78324	1.4680506e-05	-0.0033085935	-0.0005858699	-0.16122611	196000	0.36036155	0.0046912595	0.057057057	79.0	114.2810366153717
49	-200.0	0.0	-200.0	-200.0	0.0026736956	200.0	-99.96476	2.3139834	5.4637592e-08	0.000391676	0.48502514	1.1415083e-05	-0.00051829073	-0.00025746087	-0.1846311	200000	0.32374212	0.0016567284	0.006506507	79.0	116.51568055152893
50	-200.0	0.0	-200.0	-200.0	0.002557391	200.0	-99.97493	1.8880844	-7.450581e-09	0.00018798985	0.3219001	9.894309e-06	-0.0018115705	-9.4050134e-05	-0.0886685	204000	0.28818008	0.0009831347	0.028278278	79.0	118.77475190162659
51	-200.0	0.0	-200.0	-200.0	0.0015444515	200.0	-99.98095	1.5925934	4.9670536e-08	0.00012751734	0.26746425	6.670986e-06	-0.001334078	-6.893352e-05	-0.13785863	208000	0.30558133	0.004882012	0.025275275	79.0	121.00971031188965
52	-199.0	3.3166249	-188.0	-200.0	0.0015278785	199.0	-99.98522	1.2225844	9.934108e-09	120.19821	0.17966358	5.864251e-06	-3.617257e-05	-4.138925	-0.04786691	212000	0.33603534	0.00034569265	0.0	79.0	123.27964210510254
53	-198.91667	3.5930102	-187.0	-200.0	0.0009919943	198.91667	-98.7507	1.0042963	1.2417634e-08	115.357994	0.13239644	3.62613e-06	-0.00011088202	-23.463976	-0.06843779	216000	0.35148263	0.0023678353	0.004004004	79.0	125.5461699962616
54	-198.58333	4.6985517	-183.0	-200.0	0.0006664044	198.58333	-97.705315	0.74080926	-1.9868216e-08	106.65092	0.07089895	2.6297878e-06	-0.0014331788	-14.375531	-0.03920819	220000	0.32905284	0.005481074	0.044044044	79.0	127.83338570594788
55	-200.0	0.0	-200.0	-200.0	0.0004338695	200.0	-96.32517	0.54316634	1.4901161e-08	32.630642	0.042237777	1.7065782e-06	-0.00065406476	-22.430365	-0.026793897	224000	0.35012713	0.0034429587	0.013263263	79.0	129.89000129699707
56	-198.91667	3.5930102	-187.0	-200.0	0.00042043193	198.91667	-97.38955	0.3782089	9.934108e-09	70.76973	0.017232234	1.5871386e-06	-0.00096864003	-30.948095	-0.007297924	228000	0.32781994	0.012760733	0.083333336	79.0	132.16041564941406
57	-200.0	0.0	-200.0	-200.0	0.00036753112	200.0	-97.29919	0.2907072	9.934108e-09	107.041626	0.009526109	1.3967474e-06	-0.0023928501	-7.507263	-0.0024398703	232000	0.3449014	0.0015551351	0.023023024	79.0	134.4113221168518
58	-200.0	0.0	-200.0	-200.0	0.0002807925	200.0	-95.12486	0.2410644	-1.7384687e-08	218.79057	0.0059228414	1.1452474e-06	-0.002016432	-22.219347	-0.0018880874	236000	0.35371995	0.001023359	0.019769771	79.0	136.72760319709778
59	-197.91667	6.909635	-175.0	-200.0	0.00020902876	197.91667	-91.2214	0.19714881	0.0	295.23483	0.0049126875	8.6234337e-07	-0.0013762998	-28.096441	-0.0016949916	240000	0.37483594	0.0074271685	0.059059057	79.0	139.08249688148499
60	-199.75	0.8291562	-197.0	-200.0	0.00025320015	199.75	-87.26397	0.15550704	2.4835268e-08	469.24185	0.0025839312	9.615401e-07	-0.001579068	-209.89758	-9.144165e-05	244000	0.32129934	0.0036457914	0.028528526	79.0	141.3573772907257
61	-190.25	16.109652	-150.0	-200.0	0.00019308564	190.25	-79.71751	0.14663258	-5.5879354e-09	192.49083	0.0017850768	8.06792e-07	-0.001501066	-31.951738	-0.0003356669	248000	0.349448	0.002239643	0.017767768	79.0	143.53814435005188
62	-187.42857	17.33582	-150.0	-200.0	0.00016324598	187.42857	-74.60151	0.1286917	-4.967054e-09	261.0006	0.0014810037	7.019278e-07	-0.0029985544	-32.99252	-0.00019479186	252000	0.34802175	0.0019458182	0.021021023	79.0	145.84310626983643
63	-191.0	16.467138	-147.0	-200.0	0.00016158858	191.0	-73.38875	0.11422062	1.4901161e-08	222.01863	0.0013060662	6.7935497e-07	-0.0020351547	-33.631596	-6.711255e-05	256000	0.3356301	0.0004105533	0.025525525	79.0	148.04347801208496
64	-186.14285	19.338552	-145.0	-200.0	0.00013367618	186.14285	-68.91285	0.106729165	7.450581e-09	148.95775	0.00092089764	5.980215e-07	-0.0013539619	-18.129126	-6.9432834e-05	260000	0.3403729	0.002447319	0.020020021	79.0	150.3446364402771
65	-180.92857	22.304594	-148.0	-200.0	0.00013604593	180.92857	-66.933334	0.09861959	1.2417634e-08	141.90222	0.00068798236	6.1730185e-07	-0.0025322817	-21.100914	-3.110314e-05	264000	0.3273233	0.008242036	0.05005005	79.0	152.71000385284424
66	-171.3125	26.64751	-128.0	-200.0	9.7789874e-05	171.3125	-65.96706	0.0937094	9.934108e-09	151.65913	0.00068978424	4.824604e-07	-0.0026933067	-42.08976	-0.000104774874	268000	0.3604951	0.0043729893	0.029029032	79.0	155.8100609779358
67	-165.75	26.854935	-119.0	-200.0	8.443549e-05	165.75	-62.09206	0.08356018	-4.967054e-09	121.8473	0.0006188592	4.5452532e-07	-0.0027213283	-14.136852	-4.529425e-05	272000	0.3372716	0.007169053	0.03978979	79.0	159.00507307052612
68	-159.42105	25.21344	-105.0	-200.0	0.00011622195	159.42105	-58.74948	0.07737819	-1.4901161e-08	95.17914	0.00051086006	6.829091e-07	-0.0031149813	-16.100208	-7.2766394e-05	276000	0.32672206	0.0028307892	0.03253253	79.0	161.9913296699524
69	-151.95454	21.51422	-116.0	-200.0	6.794921e-05	151.95454	-56.49202	0.08526581	-1.6142925e-08	60.19631	0.00046845994	3.9906902e-07	-0.0041409344	-17.539593	-7.309543e-05	280000	0.3096955	0.016386377	0.13713713	18.0	164.2291615009308
70	-158.10527	28.951675	-109.0	-200.0	9.047311e-05	158.10527	-51.940277	0.07684519	3.1044085e-09	78.01553	0.00038320455	5.222121e-07	-0.002604931	-22.901514	-1.0871544e-05	284000	0.32293496	0.0032394498	0.025775775	79.0	167.1673481464386
71	-153.75	30.804018	-104.0	-200.0	7.5552576e-05	153.75	-54.317608	0.07953438	2.483527e-09	85.80521	0.0003084214	4.4784224e-07	-0.0022930668	-10.497611	-3.0618092e-05	288000	0.30201963	0.0053765005	0.038538538	79.0	169.9393310546875
72	-143.13043	27.155437	-101.0	-193.0	6.692926e-05	143.13043	-53.630386	0.07402229	0.0	50.293133	0.00025476725	4.3025634e-07	-0.0032118887	-18.320162	-1.0720626e-05	292000	0.31031266	0.0050821537	0.04654655	79.0	172.59789395332336
73	-154.0	34.617233	-94.0	-200.0	7.190366e-05	154.0	-50.65569	0.0717535	1.4901161e-08	90.351036	0.00022902405	4.2409496e-07	-0.0016016546	-27.74524	-1.1738619e-05	296000	0.28787294	0.0030245949	0.01876877	79.0	175.51874780654907
74	-126.916664	26.256613	-96.0	-173.0	5.289436e-05	126.916664	-53.736813	0.068469755	-4.967054e-09	75.77128	0.00015403473	3.9150555e-07	-0.002205534	-47.22198	-1.71864e-05	300000	0.26067606	0.0041171894	0.038038038	79.0	178.24258685112
75	-136.72	29.871084	-92.0	-199.0	5.4849083e-05	136.72	-47.63035	0.064634524	4.967054e-09	43.709644	0.00019394106	3.7307674e-07	-0.0022623772	-5.25701	-5.1985276e-06	304000	0.2693628	0.0019129176	0.022272274	79.0	180.67417073249817
76	-124.64	29.162827	-88.0	-200.0	5.42655e-05	124.64	-49.030678	0.06305619	1.2417634e-08	46.84747	0.00015568257	3.9008376e-07	-0.002261454	-3.9140708	-2.548685e-06	308000	0.25896308	0.0032053431	0.036286287	79.0	182.8790602684021
77	-134.46153	30.561703	-91.0	-200.0	5.1104715e-05	134.46153	-47.34279	0.062315132	1.4901161e-08	55.71532	0.00017430924	3.4870564e-07	-0.0017254973	-4.505778	-8.57548e-06	312000	0.24304695	0.0011996953	0.021521522	79.0	185.06114625930786
78	-125.68	26.60033	-92.0	-178.0	5.4140248e-05	125.68	-47.920094	0.059769034	-9.934108e-09	47.211224	0.00014116499	3.8868077e-07	-0.0015678586	-1.991901	-2.3795703e-06	316000	0.22264929	0.0009703886	0.025025025	79.0	187.1761703491211
79	-117.92308	20.51439	-89.0	-171.0	5.0306735e-05	117.92308	-47.607773	0.059354488	-9.934108e-09	33.300163	9.2070484e-05	4.134384e-07	-0.0024852112	-12.806737	-1.4219349e-06	320000	0.20468967	0.0028360754	0.029779779	79.0	189.44487309455872
80	-116.81481	21.78521	-86.0	-174.0	5.0183808e-05	116.81481	-44.289673	0.05876382	0.0	37.07421	0.00012132017	4.0040058e-07	-0.0029453163	-1.9979738	-1.5178084e-06	324000	0.19041796	0.0029618898	0.03103103	79.0	191.87167263031006
81	-116.51724	26.614258	-88.0	-171.0	3.6821428e-05	116.51724	-44.995228	0.058957297	4.967054e-09	29.969172	0.00013806952	2.9914045e-07	-0.0017881418	-1.5477066	-3.786291e-05	328000	0.18918999	0.00039357072	0.00975976	79.0	194.2283341884613
82	-122.92593	27.208284	-89.0	-184.0	4.3346936e-05	122.92593	-45.31097	0.052788053	0.0	37.976795	0.00011282738	3.2809143e-07	-0.0031271316	-2.723337	-4.670951e-06	332000	0.16616082	0.0036411304	0.035035033	79.0	196.472247838974
83	-127.32	28.35732	-85.0	-183.0	4.4207838e-05	127.32	-46.32701	0.05071224	0.0	30.506094	0.00010188672	3.338507e-07	-0.0009897236	-2.940917	-3.5977992e-06	336000	0.15270583	0.0017425137	0.012012012	79.0	198.64481353759766
84	-105.242424	15.293156	-86.0	-161.0	4.0991035e-05	105.242424	-45.07873	0.049351286	3.973643e-08	32.419308	7.945011e-05	3.5504115e-07	-0.0012849305	-21.376192	-3.566117e-06	340000	0.13423817	0.0007675723	0.011011012	79.0	200.83133387565613
85	-117.71429	22.801718	-86.0	-169.0	5.89616e-05	117.71429	-42.78679	0.05085669	1.2417634e-08	33.72608	0.00016586519	4.7899925e-07	-0.0007284737	-9.145633	-3.8646587e-05	344000	0.12918018	3.5149773e-05	0.001001001	79.0	202.7821671962738
86	-118.75	28.819172	-86.0	-168.0	3.6973208e-05	118.75	-44.79029	0.056879	4.967054e-09	32.485474	0.00011640694	2.8734442e-07	-0.002363743	-2.8243644	-5.2544125e-05	348000	0.12699471	0.0036679693	0.033283282	79.0	204.94405555725098
87	-108.125	19.364513	-86.0	-165.0	3.5859615e-05	108.125	-43.65395	0.049618725	-1.2417634e-08	19.050829	8.57602e-05	3.0725056e-07	-0.0007803437	-5.7611976	-5.8915107e-06	352000	0.12425333	0.00067696505	0.010010011	79.0	208.45624446868896
88	-109.03333	20.608223	-84.0	-166.0	3.950765e-05	109.03333	-41.896244	0.04742635	-1.4901161e-08	34.34487	4.6872196e-05	3.542009e-07	-0.00055888726	-3.6326382	-2.7373092e-06	356000	0.12005081	0.0006821463	0.007007008	79.0	211.49453973770142
89	-111.96429	19.01406	-85.0	-165.0	3.4720604e-05	111.96429	-43.483116	0.04594952	3.973643e-08	22.613958	6.9354195e-05	2.9374735e-07	-0.00041044675	-1.112182	-1.0801367e-05	360000	0.1158871	0.0012852018	0.004004004	79.0	215.17692184448242
90	-120.59259	21.89243	-90.0	-172.0	3.665809e-05	120.59259	-43.331207	0.04273076	4.967054e-09	36.05727	6.8283785e-05	2.8246987e-07	-0.0008202431	-4.9025407	-1.8198294e-06	364000	0.107302874	5.131536e-05	0.0032532532	79.0	217.3869936466217
91	-110.0	15.680273	-85.0	-162.0	3.83687e-05	110.0	-43.452644	0.041773614	9.934108e-09	19.13233	4.3011252e-05	3.3203352e-07	-0.0013560876	-8.5822525	-1.3020327e-06	368000	0.100141436	0.0013638019	0.011261262	79.0	219.49381184577942
92	-112.0	24.188774	-85.0	-165.0	4.3549033e-05	112.0	-41.626575	0.04196586	2.483527e-09	28.31814	3.3860535e-05	3.666515e-07	-0.0007734513	-3.883257	-1.8262314e-06	372000	0.08362388	0.0005284147	0.0062562563	79.0	221.40723967552185
93	-107.4375	21.930199	-84.0	-163.0	3.309832e-05	107.4375	-42.419956	0.043062396	-4.967054e-09	24.245955	6.2994804e-05	2.8785234e-07	-0.0014689906	-0.9234445	-3.72665e-06	376000	0.09001014	0.0016236552	0.021771774	79.0	222.65449142456055
94	-113.296295	22.365341	-86.0	-174.0	3.1338357e-05	113.296295	-43.304592	0.041221015	2.483527e-09	23.470007	5.747187e-05	2.681127e-07	-0.0012050518	-1.0229408	-8.9333635e-06	380000	0.10306486	0.0017798617	0.013013014	79.0	224.57885146141052
95	-100.17647	16.742813	-83.0	-153.0	2.9562554e-05	100.17647	-42.30719	0.038430676	1.4901161e-08	16.821829	2.6423082e-05	2.7423437e-07	-0.0011497632	-7.409188	-3.0942192e-06	384000	0.07907813	0.0003037117	0.0035035035	79.0	227.54735279083252
96	-115.06896	21.715925	-85.0	-172.0	3.5212397e-05	115.06896	-41.018955	0.036666483	0.0	42.471542	4.663793e-05	2.9416196e-07	-0.0010736423	-13.264656	-1.3976311e-06	388000	0.07069993	0.00048718904	0.011011012	79.0	229.76537036895752
97	-105.393936	15.868665	-83.0	-157.0	3.8741306e-05	105.393936	-42.59831	0.036109038	4.967054e-09	15.41891	3.0194054e-05	3.390472e-07	-0.00054705143	-6.786596	-3.2791133e-06	392000	0.06873014	0.00019959787	0.003003003	79.0	232.3972761631012
98	-115.62069	24.596628	-84.0	-164.0	4.5249457e-05	115.62069	-41.252674	0.03760075	-1.7384687e-08	49.49934	2.4648936e-05	3.7577908e-07	-0.0018555591	-16.50823	-2.3375176e-06	396000	0.076375656	0.0010066334	0.006006006	79.0	234.97132968902588
99	-108.73333	18.624239	-85.0	-167.0	3.3219494e-05	108.73333	-43.533062	0.03905818	4.967054e-09	36.860973	3.2978234e-05	2.8862806e-07	-0.0010301922	-1.1753768	-9.361004e-06	400000	0.07715612	0.00028150392	0.0055055055	79.0	237.28018379211426
100	-108.25	17.697104	-85.0	-157.0	4.125563e-05	108.25	-43.591537	0.0360025	4.967054e-09	24.696991	2.8930788e-05	3.7059803e-07	-0.0011133814	-2.135852	-3.318195e-06	404000	0.07578951	0.001330113	0.008258258	79.0	239.68568396568298
101	-114.27586	25.054281	-85.0	-174.0	2.7593844e-05	114.27586	-43.033806	0.03758213	2.483527e-09	48.98955	5.5883855e-05	2.2022925e-07	-0.0014807029	-5.424867	-2.9064404e-05	408000	0.08106681	0.00046537016	0.020770771	79.0	242.07331776618958
102	-111.83871	21.337679	-84.0	-169.0	2.4856132e-05	111.83871	-43.030216	0.03231564	0.0	25.245483	3.9992625e-05	2.0958191e-07	-0.0014471008	-1.2553864	-1.4530429e-05	412000	0.08133023	0.0011781167	0.00950951	79.0	244.46537470817566
103	-105.878784	15.843472	-85.0	-153.0	2.0486817e-05	105.878784	-42.891235	0.028630024	-3.7252903e-09	21.325922	2.9059715e-05	1.8093424e-07	-0.0003686094	-12.98347	-1.1776705e-05	416000	0.0718374	0.00090470567	0.0037537536	79.0	246.87382292747498
104	-110.10345	21.424036	-84.0	-167.0	2.323075e-05	110.10345	-41.383263	0.025267629	-2.4835268e-08	20.204046	2.1628197e-05	1.94739e-07	-0.0021970354	-2.6145608	-2.46393e-06	420000	0.06676059	0.0014388505	0.009009009	79.0	249.33041286468506
